transaction_id,customer_id,account_type,transaction_type,amount,currency,transaction_date,merchant,city,status
TXN100290,CUST8804,Credit,Debit,15259.82,USD,2023-05-13,Walmart,Hyderabad,Success
TXN100291,CUST7987,Savings,nan,,INR,2023-10-27,Amazon,Chennai,Success
TXN100292,CUST6156,Loan,Debit,411302.05,INR,2023-08-07,Amazon,Mumbai,Success
TXN100293,CUST6309,Savings,Debit,180101.72,INR,2024-01-25,Flipkart,Hyderabad,Success
TXN100294,CUST2535,Current,Debit,63538.99,USD,2023-11-30,ICICI,Pune,Success
TXN100295,CUST5753,Current,Credit,261126.41,nan,2024-01-22,Flipkart,Hyderabad,Success
TXN100296,CUST9281,Credit,Credit,384999.08,INR,2024-07-30,Flipkart,Pune,Success
TXN100297,CUST8048,Savings,Debit,107918.36,INR,2024-11-01,Reliance,Delhi,Success
TXN100298,CUST5190,Savings,Credit,,USD,2023-10-28,SBI,Mumbai,Success
TXN100299,CUST2654,Current,Credit,42682.88,INR,2023-04-24,Reliance,Hyderabad,Success
TXN100300,CUST8553,Savings,Credit,25850.34,USD,2024-08-08,Amazon,Pune,Success
TXN100301,CUST8452,Loan,Debit,265682.0,USD,2023-03-01,Flipkart,Delhi,Success
TXN100302,CUST9557,Savings,Debit,270322.15,INR,2023-04-25,SBI,Delhi,Success
TXN100303,CUST4960,Current,Credit,318718.58,USD,2023-10-22,SBI,Hyderabad,Failed
TXN100304,CUST7834,Current,Credit,363048.41,INR,2024-01-15,ICICI,Hyderabad,Failed
TXN100305,CUST6091,Current,Credit,487926.28,USD,2024-09-07,Reliance,Pune,Failed
TXN100306,CUST1518,Credit,Credit,258155.01,INR,2024-07-13,Walmart,Hyderabad,Success
TXN100307,CUST4710,Current,Debit,161485.01,INR,2023-03-21,Flipkart,Bangalore,Success
TXN100308,CUST1829,Savings,Debit,397595.15,USD,2023-01-27,Reliance,Bangalore,Failed
TXN100309,CUST7627,Credit,Credit,135423.42,INR,2024-03-11,HDFC,Pune,nan
TXN100310,CUST9462,Savings,Credit,219491.32,USD,2023-08-21,HDFC,Delhi,Success
TXN100311,CUST8988,Credit,Credit,39237.41,INR,2023-09-11,Flipkart,Mumbai,Success
TXN100312,CUST3986,Loan,Debit,12685.12,USD,2023-12-31,SBI,Delhi,Success
TXN100313,CUST7775,Savings,Debit,,EUR,2024-01-23,Walmart,Bangalore,Success
TXN100314,CUST7690,Current,Credit,417991.7,INR,2024-01-08,SBI,Chennai,Success
TXN100315,CUST5814,Savings,Debit,347990.14,INR,2023-12-13,Walmart,Mumbai,Success
TXN100316,CUST9796,Loan,Debit,204482.38,INR,2024-03-13,Amazon,Delhi,Failed
TXN100317,CUST1176,Credit,Credit,86655.43,USD,2023-05-17,ICICI,Hyderabad,nan
TXN100318,CUST9828,Savings,Debit,78226.96,EUR,2023-06-02,SBI,Pune,Success
TXN100319,CUST7170,Current,Credit,125128.95,INR,2023-12-10,Flipkart,Mumbai,Success
TXN100320,CUST3623,Credit,Debit,274617.84,USD,2023-02-27,Reliance,Bangalore,Success
TXN100321,CUST3778,Current,Credit,357300.82,INR,2023-08-08,ICICI,Mumbai,Success
TXN100322,CUST4752,Savings,Debit,330102.09,INR,2023-01-18,Flipkart,Hyderabad,Success
TXN100323,CUST9852,Current,Debit,,INR,2024-03-03,Flipkart,Mumbai,Pending
TXN100324,CUST5365,Credit,Credit,477433.09,INR,2024-08-24,Walmart,Mumbai,Success
TXN100325,CUST5340,Savings,Credit,368951.08,INR,2023-06-26,HDFC,Bangalore,Failed
TXN100326,CUST5755,Savings,Debit,277181.48,INR,2024-07-09,HDFC,Mumbai,Success
TXN100327,CUST9276,Loan,Debit,305864.26,nan,2024-04-26,Reliance,Pune,Success
TXN100328,CUST4670,Savings,nan,209805.84,INR,2024-05-08,ICICI,Pune,Success
TXN100329,CUST4521,Current,Debit,123873.02,INR,2024-04-30,Amazon,Bangalore,Success
TXN100330,CUST2875,Credit,Debit,177992.78,nan,2024-12-15,Amazon,Chennai,Success
TXN100331,CUST4958,Savings,Debit,378925.48,INR,2024-05-17,Amazon,Mumbai,Success
TXN100332,CUST3136,Credit,Credit,7206.6,INR,2024-09-13,ICICI,Delhi,Pending
TXN100333,CUST1506,Current,Debit,58045.16,USD,2024-12-05,Amazon,Mumbai,Failed
TXN100334,CUST9599,Current,Debit,23010.86,INR,2024-10-01,Flipkart,Delhi,Success
TXN100335,CUST6390,Current,Debit,20373.99,EUR,2023-01-10,SBI,Bangalore,Success
TXN100336,CUST9715,Loan,Credit,427731.74,INR,2023-11-15,Amazon,Hyderabad,Success
TXN100337,CUST6613,Credit,Debit,351831.89,nan,2024-08-28,Reliance,Hyderabad,Failed
TXN100338,CUST7750,Savings,Credit,237092.17,INR,2024-05-04,Reliance,Bangalore,Success
TXN100339,CUST4050,Savings,Debit,48926.1,INR,2023-09-15,Amazon,Delhi,Failed
TXN100340,CUST8092,Savings,Debit,245813.02,USD,2024-02-08,Amazon,Pune,Success
TXN100341,CUST3397,Loan,Credit,236741.15,INR,2023-08-12,nan,Bangalore,Success
TXN100342,CUST8912,Loan,Credit,86609.2,INR,2024-07-01,nan,Chennai,Success
TXN100343,CUST9519,Savings,Debit,216931.49,EUR,2023-09-18,SBI,Delhi,Success
TXN100344,CUST2309,Current,Credit,199258.38,INR,2023-10-03,Walmart,Mumbai,Success
TXN100345,CUST8202,Savings,Credit,307928.89,INR,2023-12-22,HDFC,Mumbai,Pending
TXN100346,CUST8700,Loan,Credit,317550.47,USD,2023-11-22,ICICI,Hyderabad,Failed
TXN100347,CUST5718,Savings,Credit,22661.55,INR,2023-08-16,HDFC,Delhi,Success
TXN100348,CUST6950,Current,Debit,187312.56,INR,2024-08-22,SBI,Mumbai,Success
TXN100349,CUST1755,Savings,Debit,312933.7,INR,2023-10-30,Flipkart,Chennai,Success
TXN100350,CUST1145,Savings,Debit,251573.1,INR,2023-04-12,HDFC,Bangalore,Success
TXN100351,CUST6116,Savings,Credit,428246.36,INR,2023-10-20,HDFC,Mumbai,Success
TXN100352,CUST4574,Current,nan,329350.23,nan,2023-01-08,nan,nan,Success
TXN100353,CUST5923,Current,Credit,81475.58,USD,2024-09-05,SBI,Bangalore,Success
TXN100354,CUST2858,Savings,Debit,35293.67,nan,2024-09-16,Amazon,Chennai,Success
TXN100355,CUST5722,Savings,Credit,321213.21,USD,2023-07-27,Amazon,nan,Failed
TXN100356,CUST4598,Current,Credit,13265.39,INR,2023-12-29,Walmart,Chennai,Failed
TXN100357,CUST1629,Loan,Debit,292891.93,INR,2023-02-14,Reliance,Delhi,Success
TXN100358,CUST4518,Credit,Debit,470115.72,INR,2024-04-02,ICICI,Bangalore,Success
TXN100359,CUST7558,Credit,Credit,287741.33,USD,2024-06-05,Amazon,Mumbai,Pending
TXN100360,CUST5352,Current,Credit,194091.08,INR,2023-12-08,SBI,Mumbai,Success
TXN100361,CUST8429,Credit,Debit,321647.68,INR,2023-08-20,HDFC,Delhi,Failed
TXN100362,CUST6555,Current,Debit,229131.86,nan,2024-04-23,ICICI,Mumbai,Success
TXN100363,CUST8997,Savings,Credit,272812.94,USD,2023-12-09,ICICI,Mumbai,Success
TXN100364,CUST1107,Current,Credit,,USD,2023-06-18,nan,Pune,Pending
TXN100365,CUST6498,Savings,Credit,193057.46,INR,2023-09-25,HDFC,Delhi,Failed
TXN100366,CUST5255,Savings,Credit,480595.67,INR,2023-09-21,ICICI,Delhi,Success
TXN100367,CUST5195,Savings,Debit,452676.27,USD,2023-10-28,ICICI,Mumbai,nan
TXN100368,CUST9456,Savings,Debit,97903.61,INR,2024-08-22,Reliance,Bangalore,Success
TXN100369,CUST4821,Savings,Credit,34689.96,USD,2024-10-27,Walmart,Hyderabad,Success
TXN100370,CUST1676,Credit,Credit,50397.99,EUR,2023-12-08,SBI,Pune,Success
TXN100371,CUST6178,Current,Credit,9120.73,INR,2023-04-17,Amazon,Chennai,Success
TXN100372,CUST6566,Loan,Credit,47230.54,INR,2024-12-29,nan,Delhi,Success
TXN100373,CUST4969,Savings,Credit,341506.56,INR,2023-06-08,HDFC,Bangalore,Pending
TXN100374,CUST6420,Savings,Credit,35603.61,INR,2023-12-20,Flipkart,Mumbai,Success
TXN100375,CUST1607,Loan,Debit,159494.63,INR,2024-07-02,HDFC,Hyderabad,Success
TXN100376,CUST6674,Current,Credit,422439.21,EUR,2024-04-03,HDFC,Delhi,nan
TXN100377,CUST6888,Credit,Debit,11645.74,INR,2023-03-13,Amazon,Pune,Pending
TXN100378,CUST6332,Current,Debit,407236.1,INR,2024-09-24,HDFC,Chennai,Failed
TXN100379,CUST8356,Current,Debit,140934.57,INR,2023-06-21,SBI,Bangalore,Success
TXN100380,CUST7786,Savings,Credit,59091.23,INR,2023-08-15,nan,Delhi,Success
TXN100381,CUST3394,Loan,nan,348371.62,nan,2024-12-29,HDFC,Mumbai,Pending
TXN100382,CUST9070,Savings,Debit,314475.13,USD,2024-08-29,Flipkart,Delhi,nan
TXN100383,CUST6149,Savings,Credit,438737.23,USD,2023-06-26,HDFC,Chennai,Success
TXN100384,CUST7289,Credit,nan,367538.17,INR,2024-08-21,Amazon,Bangalore,Success
TXN100385,CUST3021,Current,Credit,401742.43,INR,2023-04-12,SBI,Mumbai,Success
TXN100386,CUST8784,Loan,Credit,141024.47,INR,2023-11-20,ICICI,Hyderabad,Success
TXN100387,CUST5598,Savings,Debit,88728.0,INR,2023-12-22,Amazon,Mumbai,Success
TXN100388,CUST4015,Credit,Debit,375309.87,INR,2023-05-07,HDFC,Mumbai,Success
TXN100389,CUST6310,Current,Debit,403419.3,INR,2024-01-29,Amazon,Hyderabad,Success
TXN100390,CUST3048,Savings,nan,495252.67,INR,2024-08-04,Flipkart,Chennai,Success
TXN100391,CUST6969,Credit,Credit,206314.71,INR,2023-09-17,Amazon,Delhi,Failed
TXN100392,CUST1893,Current,Credit,186015.32,INR,2023-10-04,Amazon,Hyderabad,Failed
TXN100393,CUST7087,Current,Credit,388208.72,EUR,2024-08-18,HDFC,Mumbai,Failed
TXN100394,CUST3933,nan,Credit,,INR,2024-04-09,nan,Delhi,Failed
TXN100395,CUST3281,Current,Credit,465379.36,INR,2024-01-07,Amazon,Hyderabad,Success
TXN100396,CUST9264,Loan,Credit,429207.79,USD,2023-05-14,SBI,Bangalore,Success
TXN100397,CUST2380,Credit,Credit,214502.72,USD,2023-09-12,Amazon,Pune,Success
TXN100398,CUST1483,Credit,Debit,375438.03,INR,2024-06-06,Amazon,Mumbai,Success
TXN100399,CUST4779,Loan,Debit,377273.89,INR,2024-12-22,HDFC,Pune,Success
TXN100400,CUST7101,Savings,Debit,51570.9,EUR,2023-03-14,HDFC,Bangalore,Success
TXN100401,CUST5954,Loan,Debit,451277.43,EUR,2024-10-13,Walmart,Mumbai,Success
TXN100402,CUST6953,Current,Debit,252631.13,USD,2023-10-14,Reliance,Mumbai,Pending
TXN100403,CUST7280,Loan,Debit,413230.47,INR,2024-11-01,ICICI,Mumbai,Success
TXN100404,CUST1778,Current,Debit,160031.6,INR,2023-06-20,ICICI,Chennai,Success
TXN100405,CUST4475,Loan,Credit,447762.66,INR,2024-11-28,Amazon,Delhi,Success
TXN100406,CUST5723,Loan,Credit,194606.95,INR,2024-07-15,Amazon,Mumbai,Success
TXN100407,CUST7886,Current,Debit,5428.72,INR,2023-09-04,Amazon,Chennai,Pending
TXN100408,CUST7713,Current,Debit,452691.93,USD,2023-12-20,Amazon,Bangalore,Success
TXN100409,CUST9601,Credit,Credit,45652.43,EUR,2024-12-20,ICICI,Bangalore,Success
TXN100410,CUST2059,Savings,Debit,159663.63,EUR,2023-02-10,Amazon,Mumbai,Pending
TXN100411,CUST7373,Savings,Debit,475031.48,USD,2023-04-22,ICICI,Delhi,Failed
TXN100412,CUST8394,Current,Credit,475304.07,USD,2024-12-16,nan,Mumbai,Success
TXN100413,CUST3309,Current,Credit,286723.21,INR,2024-04-05,ICICI,Delhi,Success
TXN100414,CUST2600,Savings,Debit,315922.29,EUR,2023-07-24,Amazon,Delhi,Success
TXN100415,CUST3233,Current,Debit,224228.28,INR,2024-11-14,SBI,Hyderabad,Failed
TXN100416,CUST8353,Savings,Debit,146612.45,INR,2024-09-30,nan,nan,Success
TXN100417,CUST1351,Savings,Credit,164338.99,INR,2023-03-07,ICICI,nan,Success
TXN100418,CUST7469,Savings,Debit,336262.5,INR,2024-01-04,HDFC,Bangalore,Failed
TXN100419,CUST9656,Savings,Credit,376189.74,INR,2024-04-05,HDFC,Hyderabad,Success
TXN100420,CUST4166,Savings,Debit,395791.61,INR,2024-06-29,ICICI,Delhi,Success
TXN100421,CUST6253,Current,Credit,394811.18,INR,2024-04-18,HDFC,Mumbai,Success
TXN100422,CUST3209,Savings,Credit,45612.14,INR,2024-12-10,Walmart,Chennai,Success
TXN100423,CUST9747,Loan,Debit,247215.21,INR,2023-02-13,nan,Bangalore,Success
TXN100424,CUST1299,Current,Debit,28788.8,INR,2024-11-03,Amazon,Chennai,Success
TXN100425,CUST4866,Savings,Debit,274768.95,INR,2023-12-01,HDFC,Bangalore,nan
TXN100426,CUST9547,Savings,Debit,220770.84,INR,2023-12-21,HDFC,Delhi,Success
TXN100427,CUST1563,Credit,Debit,443853.21,EUR,2023-12-14,HDFC,Pune,Success
TXN100428,CUST5888,Savings,Credit,175464.0,USD,2023-12-28,HDFC,Pune,Success
TXN100429,CUST2190,Loan,nan,58542.34,INR,2024-01-25,Amazon,Mumbai,Success
TXN100430,CUST4210,Current,Debit,71504.41,INR,2024-04-29,Amazon,Chennai,Pending
TXN100431,CUST7378,Current,Credit,380757.7,USD,2024-09-21,Amazon,Delhi,Success
TXN100432,CUST9447,nan,Credit,309112.85,nan,2023-09-19,SBI,Chennai,Pending
TXN100433,CUST3418,Current,Debit,50570.33,INR,2023-03-16,HDFC,Delhi,Success
TXN100434,CUST3563,Loan,Credit,42062.56,INR,2024-06-09,Amazon,Hyderabad,Success
TXN100435,CUST3951,Loan,Credit,350487.56,INR,2024-04-12,Walmart,Delhi,Success
TXN100436,CUST8383,Loan,Credit,36390.78,USD,2023-01-05,Walmart,Hyderabad,Failed
TXN100437,CUST1269,Loan,Debit,410931.81,INR,2023-10-28,Amazon,Mumbai,Success
TXN100438,CUST7619,Savings,Debit,353124.05,INR,2023-07-06,ICICI,Mumbai,Success
TXN100439,CUST6647,Savings,Credit,40683.58,INR,2023-07-20,ICICI,Delhi,Success
TXN100440,CUST9255,Current,Debit,42428.01,INR,2024-04-22,Reliance,nan,Success
TXN100441,CUST5555,nan,Credit,493319.92,EUR,2024-05-04,Reliance,Pune,Failed
TXN100442,CUST2042,Current,Debit,187141.66,USD,2023-10-26,Walmart,Chennai,Success
TXN100443,CUST6444,Savings,Debit,185327.37,USD,2024-04-30,HDFC,Delhi,Success
TXN100444,CUST6003,Credit,Debit,406401.66,INR,2023-09-08,ICICI,Mumbai,Success
TXN100445,CUST5188,Current,Debit,473624.82,INR,2024-10-28,SBI,Hyderabad,Success
TXN100446,CUST4088,Credit,Debit,493000.67,EUR,2024-01-11,HDFC,Delhi,Success
TXN100447,CUST2646,Loan,Credit,376691.56,INR,2023-07-16,Amazon,Bangalore,Success
TXN100448,CUST1487,Current,Debit,188136.03,INR,2023-03-10,ICICI,Chennai,Success
TXN100449,CUST4081,Credit,Debit,41759.52,INR,2024-07-13,Walmart,Mumbai,Success
TXN100450,CUST2747,Credit,Credit,388575.69,EUR,2023-09-06,HDFC,Hyderabad,Success
TXN100451,CUST9940,Credit,Debit,279206.54,INR,2023-08-20,Flipkart,Pune,Success
TXN100452,CUST1527,Savings,Debit,212116.76,USD,2024-04-07,Amazon,Mumbai,Success
TXN100453,CUST2167,Current,Credit,453178.13,INR,2024-09-14,Amazon,Pune,Pending
TXN100454,CUST5610,Savings,Debit,55607.63,INR,2023-11-25,Flipkart,Bangalore,Success
TXN100455,CUST5472,Credit,Debit,246317.63,USD,2023-05-16,HDFC,Mumbai,Pending
TXN100456,CUST8661,Current,Credit,5686.71,USD,2024-08-12,Flipkart,Chennai,Success
TXN100457,CUST6804,Savings,Debit,234335.63,INR,2024-11-02,Flipkart,Pune,Success
TXN100458,CUST1483,Current,nan,,USD,2024-04-23,nan,nan,Success
TXN100459,CUST1451,Current,Debit,59417.77,INR,2023-03-02,nan,Hyderabad,nan
TXN100460,CUST5069,Savings,Credit,58771.95,USD,2023-03-28,HDFC,Bangalore,Success
TXN100461,CUST6655,Savings,Credit,324608.66,USD,2024-05-27,Flipkart,Delhi,Success
TXN100462,CUST8207,Credit,Debit,373024.98,USD,2024-09-14,SBI,Chennai,Success
TXN100463,CUST5397,Credit,Debit,291688.55,INR,2023-06-08,ICICI,Chennai,Success
TXN100464,CUST6671,Current,Credit,481086.65,INR,2024-02-03,HDFC,Mumbai,nan
TXN100465,CUST4133,Credit,Credit,187441.54,INR,2024-08-04,SBI,Delhi,Success
TXN100466,CUST2773,Current,Debit,142863.19,USD,2024-02-04,Walmart,Delhi,Pending
TXN100467,CUST6622,Loan,Debit,434300.88,INR,2024-04-06,Flipkart,Pune,Success
TXN100468,CUST8412,Savings,Credit,111805.68,USD,2023-12-30,nan,Chennai,Success
TXN100469,CUST3065,Loan,Debit,481611.64,EUR,2023-03-22,SBI,Delhi,Success
TXN100470,CUST9589,Current,Debit,6087.12,INR,2024-12-14,SBI,Delhi,Success
TXN100471,CUST7332,Current,Credit,484939.71,USD,2023-04-03,SBI,Mumbai,Failed
TXN100472,CUST8913,Credit,Debit,21589.52,INR,2023-03-13,Walmart,Mumbai,Success
TXN100473,CUST2946,Savings,Debit,445572.65,USD,2023-02-26,SBI,Bangalore,Success
TXN100474,CUST4415,Credit,Credit,263855.28,USD,2024-06-06,SBI,Mumbai,Success
TXN100475,CUST2394,Savings,Credit,496482.47,INR,2024-05-21,Reliance,nan,Success
TXN100476,CUST3421,Current,Debit,36907.54,INR,2024-10-19,HDFC,Hyderabad,Failed
TXN100477,CUST4919,Credit,Credit,,EUR,2024-03-04,HDFC,Hyderabad,Success
TXN100478,CUST8345,Current,Credit,484651.57,USD,2024-10-21,Amazon,Hyderabad,Success
TXN100479,CUST4083,Savings,Debit,261553.69,USD,2024-12-20,Reliance,Chennai,Success
TXN100480,CUST9030,Loan,Credit,314703.03,INR,2024-08-25,Amazon,Mumbai,Success
TXN100481,CUST9120,Loan,Credit,347877.39,INR,2024-08-21,Reliance,Bangalore,Success
TXN100482,CUST2844,Credit,Credit,227275.99,INR,2024-02-02,Amazon,Delhi,Success
TXN100483,CUST2804,Loan,Credit,313782.76,INR,2024-04-04,Reliance,Delhi,Success
TXN100484,CUST3503,nan,Credit,,nan,2024-09-12,Flipkart,Bangalore,Success
TXN100485,CUST2893,Credit,Credit,450579.99,INR,2023-10-10,ICICI,Delhi,Failed
TXN100486,CUST2666,Loan,Credit,,USD,2023-07-24,Reliance,Hyderabad,Success
TXN100487,CUST5344,Current,Credit,140488.79,INR,2023-04-07,Reliance,Mumbai,Success
TXN100488,CUST7591,Credit,Debit,475206.24,USD,2024-04-16,SBI,Bangalore,Failed
TXN100489,CUST4065,Savings,Credit,445132.99,INR,2024-04-04,Reliance,Pune,Success
TXN100490,CUST6075,Credit,Debit,227833.82,INR,2023-09-22,Amazon,Delhi,Success
TXN100491,CUST4075,Loan,Debit,,INR,2023-09-26,Amazon,Chennai,Success
TXN100492,CUST2259,Current,Debit,138697.82,INR,2023-09-21,Flipkart,Chennai,Success
TXN100493,CUST3220,Credit,Credit,94068.7,EUR,2024-09-17,Flipkart,Bangalore,Pending
TXN100494,CUST6441,Loan,Debit,231854.57,nan,2024-04-10,ICICI,Mumbai,Success
TXN100495,CUST9978,Loan,Credit,176682.58,INR,2024-08-31,ICICI,Pune,Success
TXN100496,CUST5935,Savings,Credit,291832.22,INR,2023-01-07,Amazon,Chennai,Failed
TXN100497,CUST3447,Loan,Debit,38876.54,INR,2024-08-11,Flipkart,Chennai,Pending
TXN100498,CUST4129,Savings,Debit,487197.66,USD,2023-05-08,Walmart,Pune,Pending
TXN100499,CUST2898,Credit,Debit,,EUR,2024-02-03,Amazon,Mumbai,Success
TXN100500,CUST8697,Savings,Credit,,INR,2023-07-03,Amazon,Bangalore,Success
TXN100501,CUST7691,Savings,Credit,,USD,2024-09-07,SBI,Hyderabad,Failed
TXN100502,CUST5503,Savings,Debit,154770.71,INR,2023-03-25,Reliance,Hyderabad,Pending
TXN100503,CUST4949,Current,Credit,406899.37,USD,2024-03-15,ICICI,Mumbai,Success
TXN100504,CUST9010,Credit,Debit,342368.74,INR,2024-07-29,Walmart,Hyderabad,Pending
TXN100505,CUST8439,Savings,Credit,81316.84,USD,2023-08-21,Walmart,nan,Success
TXN100506,CUST1016,Loan,Credit,455464.48,INR,2024-06-12,SBI,Hyderabad,Failed
TXN100507,CUST8959,nan,Debit,411270.4,INR,2023-04-03,HDFC,Bangalore,Failed
TXN100508,CUST7241,Credit,Debit,474900.46,INR,2024-08-12,HDFC,Pune,Success
TXN100509,CUST8906,Current,Credit,362862.5,EUR,2024-04-21,HDFC,Pune,Success
TXN100510,CUST4022,Current,Debit,306711.46,USD,2023-12-27,Reliance,Hyderabad,Success
TXN100511,CUST2266,Savings,Credit,209127.34,USD,2023-04-21,nan,Hyderabad,Success
TXN100512,CUST1478,Savings,Credit,466364.91,USD,2023-12-08,SBI,Delhi,Success
TXN100513,CUST5296,Loan,Debit,433033.28,USD,2023-11-04,ICICI,Delhi,Success
TXN100514,CUST4977,Savings,Credit,22618.88,INR,2024-02-21,HDFC,Chennai,Success
TXN100515,CUST7068,Loan,Debit,13193.22,INR,2023-03-18,Amazon,Mumbai,Success
TXN100516,CUST5274,Savings,Debit,188237.92,INR,2024-08-29,Reliance,Pune,Success
TXN100517,CUST7413,Savings,Credit,405278.56,INR,2023-09-25,Reliance,Pune,Success
TXN100518,CUST8791,Savings,Credit,493638.19,INR,2023-12-18,Amazon,Mumbai,Success
TXN100519,CUST1485,Credit,Credit,75216.94,USD,2023-02-15,ICICI,Chennai,Success
TXN100520,CUST5673,Current,Debit,297069.42,INR,2023-11-22,Amazon,Mumbai,Success
TXN100521,CUST1337,Savings,nan,190451.62,INR,2024-04-03,Walmart,Bangalore,Success
TXN100522,CUST7900,Credit,Debit,484957.5,nan,2024-01-17,SBI,Chennai,Pending
TXN100523,CUST3003,Loan,Debit,421061.04,EUR,2023-08-03,Walmart,Bangalore,Success
TXN100524,CUST2471,Current,Credit,419165.97,INR,2024-03-16,HDFC,Pune,Failed
TXN100525,CUST7727,Savings,Debit,234351.89,INR,2024-08-02,Flipkart,Pune,Pending
TXN100526,CUST3042,Savings,Credit,207415.6,INR,2023-12-07,Amazon,Chennai,Pending
TXN100527,CUST2519,Credit,nan,136710.8,INR,2023-10-27,ICICI,Chennai,Success
TXN100528,CUST7489,Credit,Debit,28197.18,USD,2023-10-13,Flipkart,Mumbai,Success
TXN100529,CUST9893,Loan,Credit,,EUR,2024-02-13,Amazon,Delhi,Success
TXN100530,CUST5388,Current,Debit,406452.38,INR,2024-09-30,Walmart,Hyderabad,Success
TXN100531,CUST8856,Savings,Credit,499858.84,INR,2024-01-21,ICICI,nan,Failed
TXN100532,CUST2605,Current,Credit,498318.45,USD,2024-04-12,HDFC,Pune,nan
TXN100533,CUST6664,Credit,Debit,,USD,2024-05-08,Flipkart,Mumbai,Success
TXN100534,CUST7939,Current,Debit,384496.02,nan,2024-11-24,ICICI,Bangalore,Success
TXN100535,CUST6117,nan,Credit,472383.42,USD,2024-06-09,Amazon,Mumbai,Success
TXN100536,CUST6379,Current,Credit,424825.2,INR,2024-09-05,HDFC,Pune,Failed
TXN100537,CUST3124,Current,Credit,123681.58,INR,2023-05-31,HDFC,Hyderabad,Success
TXN100538,CUST5991,Savings,Debit,225277.56,INR,2024-11-22,SBI,Pune,Success
TXN100539,CUST7794,Savings,Credit,64588.42,INR,2023-06-27,Reliance,Bangalore,Pending
TXN100540,CUST2446,Credit,Debit,477025.97,INR,2024-12-25,ICICI,Mumbai,nan
TXN100541,CUST4306,Current,Credit,303091.26,INR,2024-06-28,Flipkart,Chennai,Success
TXN100542,CUST3372,Savings,Debit,114329.12,INR,2023-01-09,Reliance,Pune,Success
TXN100543,CUST1150,Savings,Credit,335853.63,EUR,2023-12-17,Reliance,Mumbai,Failed
TXN100544,CUST2659,Credit,Debit,309067.94,INR,2023-07-22,Flipkart,Pune,Success
TXN100545,CUST7139,Loan,Credit,179087.78,EUR,2023-09-20,Amazon,Chennai,Pending
TXN100546,CUST8199,Savings,Credit,56787.66,INR,2023-05-29,ICICI,Mumbai,Failed
TXN100547,CUST3319,Credit,Credit,335789.88,USD,2023-04-02,Walmart,Chennai,Pending
TXN100548,CUST3883,Savings,Credit,260158.65,INR,2024-07-18,Flipkart,Mumbai,Success
TXN100549,CUST8803,Credit,Credit,386161.47,INR,2024-06-10,Flipkart,Mumbai,Success
TXN100550,CUST2515,Credit,Credit,260086.55,INR,2024-03-31,SBI,Mumbai,Success
TXN100551,CUST1589,Savings,Debit,426092.23,INR,2024-07-17,Walmart,Chennai,Pending
TXN100552,CUST1587,Credit,Credit,275957.9,INR,2024-04-04,Flipkart,Delhi,Success
TXN100553,CUST3619,Savings,Credit,280473.38,USD,2024-03-28,Reliance,Delhi,Success
TXN100554,CUST6487,Savings,Debit,438328.03,INR,2023-07-19,ICICI,Chennai,Success
TXN100555,CUST7223,Current,Debit,201747.4,EUR,2023-02-06,HDFC,Mumbai,Success
TXN100556,CUST5353,Current,Credit,67016.27,EUR,2024-01-23,nan,Chennai,Success
TXN100557,CUST3605,Credit,Debit,14401.05,USD,2024-08-13,nan,Hyderabad,Success
TXN100558,CUST3538,Savings,Credit,377571.08,EUR,2024-10-23,SBI,Pune,Success
TXN100559,CUST9757,Credit,Credit,310158.57,INR,2024-03-08,HDFC,Hyderabad,Failed
TXN100560,CUST2756,Savings,Debit,352042.84,INR,2024-07-01,ICICI,Chennai,Success
TXN100561,CUST2360,Savings,Debit,106489.95,INR,2023-04-04,Flipkart,Chennai,Success
TXN100562,CUST3373,Current,Debit,68194.37,INR,2023-07-10,HDFC,Mumbai,Success
TXN100563,CUST2195,Current,Debit,7282.19,USD,2024-04-20,Amazon,Bangalore,Success
TXN100564,CUST3131,nan,Debit,,USD,2023-06-15,Flipkart,Chennai,Success
TXN100565,CUST9009,Current,Credit,294962.94,INR,2023-02-09,Flipkart,Hyderabad,Pending
TXN100566,CUST6643,Savings,Debit,196128.1,INR,2023-03-05,Walmart,Delhi,Success
TXN100567,CUST4410,Loan,Debit,218743.09,INR,2024-03-27,Amazon,Hyderabad,Failed
TXN100568,CUST3367,Savings,Debit,452080.31,INR,2024-11-26,Amazon,Bangalore,Success
TXN100569,CUST4343,Savings,Credit,174134.25,INR,2024-10-03,HDFC,Hyderabad,Success
TXN100570,CUST8281,Current,Credit,256999.6,INR,2024-01-17,Reliance,Delhi,Success
TXN100571,CUST4097,Loan,Debit,391828.67,INR,2024-03-22,HDFC,Delhi,Failed
TXN100572,CUST2333,Credit,Debit,198277.43,USD,2023-10-02,Amazon,Pune,Success
TXN100573,CUST8165,Credit,nan,311047.13,INR,2023-03-19,SBI,Hyderabad,Success
TXN100574,CUST4336,Credit,Debit,431183.23,INR,2023-05-05,Walmart,Pune,Success
